inst_code,inst_name,type,DIST,PLACE,COED,branch_ code,OC_BO YS,OC_GIR LS,SC_BOY S,SC_GIR LS,ST_BOY S,ST_GIR LS,BCA_B OYS,BCA_GI RLS,BCB_B OYS,BCB_GI RLS,BCC_B OYS,BCC_GI RLS,BCD_B OYS,BCD_GI RLS,BCE_B OYS,BCE_GI RLS,OC_EWS_B OYS,OC_EWS_GI RLS,Year
VVGV,"VKR VNB AND AGK ENGINEERING
COLLEGE",PVT,KRI,GUDIVADA,COED,EEE,130056.0,130085.0,130583.0,130583.0,130515.0,130569.0,130110.0,130110.0,130150.0,130159.0,96601.0,96601.0,130146.0,130146.0,130056.0,130085.0,104696.0,85987.0,2019.0
VVGV,"VKR VNB AND AGK ENGINEERING
COLLEGE",PVT,KRI,GUDIVADA,COED,MEC,55257.0,114096.0,129674.0,129674.0,55257.0,114096.0,129074.0,129074.0,117075.0,117075.0,55257.0,114096.0,55257.0,114096.0,55257.0,114096.0,104696.0,85987.0,2019.0
VVIP,"VALLABHANENI VENKATADRI INST OF
PHARM SCIENCES",PVT,KRI,GUDLAVALLERU,COED,PHM,130056.0,130056.0,130583.0,130583.0,130515.0,130515.0,130110.0,130110.0,130150.0,130150.0,107365.0,130056.0,130146.0,130146.0,130056.0,130056.0,104696.0,85987.0,2019.0
VVIT,"VASIREDDY VENKATADRI INST. OF
TECHNOLOGY",PVT,GTR,GUNTUR,COED,CIV,61180.0,61180.0,106723.0,106723.0,130348.0,130348.0,126712.0,126712.0,85060.0,119019.0,93101.0,93101.0,92417.0,101629.0,82286.0,82286.0,115204.0,122931.0,2019.0
VVIT,"VASIREDDY VENKATADRI INST. OF
TECHNOLOGY",PVT,GTR,GUNTUR,COED,CSE,11393.0,11393.0,37250.0,55371.0,93518.0,95451.0,22949.0,24991.0,17838.0,17838.0,11393.0,34914.0,22162.0,22162.0,18779.0,20017.0,11526.0,10128.0,2019.0
VVIT,"VASIREDDY VENKATADRI INST. OF
TECHNOLOGY",PVT,GTR,GUNTUR,COED,ECE,14634.0,14634.0,48055.0,50173.0,95538.0,97776.0,26447.0,26447.0,25174.0,29477.0,24489.0,24489.0,23926.0,25750.0,21898.0,21898.0,15072.0,13336.0,2019.0
VVIT,"VASIREDDY VENKATADRI INST. OF
TECHNOLOGY",PVT,GTR,GUNTUR,COED,EEE,63282.0,63282.0,118752.0,118752.0,121121.0,121121.0,98587.0,98587.0,129626.0,129626.0,63282.0,96580.0,122770.0,122770.0,64037.0,72824.0,58625.0,68168.0,2019.0
VVIT,"VASIREDDY VENKATADRI INST. OF
TECHNOLOGY",PVT,GTR,GUNTUR,COED,INF,19514.0,20203.0,92506.0,95327.0,108362.0,108362.0,59625.0,59625.0,40245.0,40304.0,51182.0,51182.0,29918.0,44866.0,30309.0,38366.0,20202.0,20070.0,2019.0
VVIT,"VASIREDDY VENKATADRI INST. OF
TECHNOLOGY",PVT,GTR,GUNTUR,COED,MEC,99477.0,113004.0,118254.0,126919.0,128139.0,129834.0,116224.0,116224.0,117683.0,128948.0,99477.0,113004.0,118321.0,129145.0,115117.0,115117.0,123252.0,102834.0,2019.0
WISE,"WEST GODAVARI INSTT OF SCIENCE AND
ENGINEERING",PVT,WG,NALLAJERLA,COED,CSE,111509.0,114500.0,127989.0,130183.0,111509.0,114500.0,111509.0,120430.0,113690.0,114500.0,111509.0,114500.0,111509.0,114500.0,111509.0,114500.0,114229.0,101764.0,2019.0
WISE,"WEST GODAVARI INSTT OF SCIENCE AND
ENGINEERING",PVT,WG,NALLAJERLA,COED,ECE,119189.0,119189.0,122156.0,122156.0,119189.0,119189.0,119189.0,119189.0,123195.0,123195.0,119189.0,119189.0,119189.0,119189.0,119189.0,119189.0,117353.0,60309.0,2019.0
WISE,"WEST GODAVARI INSTT OF SCIENCE AND
ENGINEERING",PVT,WG,NALLAJERLA,COED,MEC,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,119368.0,104696.0,85987.0,2019.0
WSTM,"WELLFARE INST OF SCIENCE TECH AND
MGMT",PVT,VSP,PINAGADI,COED,CIV,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,125141.0,106860.0,85987.0,2019.0
WSTM,"WELLFARE INST OF SCIENCE TECH AND
MGMT",PVT,VSP,PINAGADI,COED,CSE,90443.0,90443.0,119821.0,124798.0,130206.0,130206.0,102608.0,124993.0,129930.0,129930.0,90443.0,90443.0,90443.0,90443.0,113352.0,114175.0,105753.0,104314.0,2019.0
WSTM,"WELLFARE INST OF SCIENCE TECH AND
MGMT",PVT,VSP,PINAGADI,COED,ECE,97416.0,97416.0,119059.0,119059.0,97416.0,123771.0,97416.0,97416.0,97416.0,97416.0,97416.0,97416.0,97416.0,97416.0,97416.0,97416.0,123936.0,117788.0,2019.0
WSTM,"WELLFARE INST OF SCIENCE TECH AND
MGMT",PVT,VSP,PINAGADI,COED,EEE,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,89685.0,127022.0,89685.0,89685.0,104696.0,85987.0,2019.0
WSTM,"WELLFARE INST OF SCIENCE TECH AND
MGMT",PVT,VSP,PINAGADI,COED,MEC,98799.0,98799.0,104548.0,104548.0,100502.0,100502.0,99731.0,99731.0,98799.0,98799.0,98799.0,98799.0,126215.0,126215.0,98799.0,98799.0,112109.0,85987.0,2019.0
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KDP,PRODDATUR,COED,CIV,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130450.0,130450.0,173086.0,119270.0,130056.0,130085.0,130056.0,130085.0,123501.0,123170.0,2019.0
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KDP,PRODDATUR,COED,CSE,27922.0,41592.0,92250.0,92250.0,78575.0,78575.0,27922.0,92148.0,62041.0,62041.0,27922.0,71026.0,70401.0,70401.0,103648.0,103648.0,48805.0,49225.0,2019.0
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KDP,PRODDATUR,COED,ECE,33882.0,33882.0,104218.0,104218.0,90295.0,130515.0,35181.0,68235.0,101945.0,101945.0,33882.0,33882.0,71913.0,83867.0,91121.0,91121.0,58653.0,26974.0,2019.0
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KDP,PRODDATUR,COED,EEE,26198.0,90145.0,127831.0,127831.0,129386.0,129386.0,70653.0,90145.0,62374.0,90145.0,57668.0,90145.0,26198.0,90145.0,26198.0,90145.0,108197.0,166262.0,2019.0
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KDP,PRODDATUR,COED,MEC,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,130056.0,130085.0,138172.0,138172.0,130056.0,130085.0,130056.0,130085.0,98740.0,90862.0,2019.0
YGVU,YGVU YSR ENGINEERING COLLEGE,UNIV,KDP,PRODDATUR,COED,MMT,130056.0,130085.0,130056.0,130085.0,130515.0,130569.0,130110.0,130110.0,130056.0,130085.0,117835.0,117835.0,130146.0,130146.0,130056.0,130085.0,104696.0,85987.0,2019.0
YITS,"YOGANANDA INST OF TECHNOLOGYAND
SCIENCE",PVT,CTR,TIRUPATHI,COED,CIV,92863.0,129303.0,128952.0,129303.0,92863.0,129303.0,116369.0,129303.0,92863.0,129303.0,92863.0,129303.0,92863.0,129303.0,126891.0,129303.0,104696.0,85987.0,2019.0
YITS,"YOGANANDA INST OF TECHNOLOGYAND
SCIENCE",PVT,CTR,TIRUPATHI,COED,CSE,120490.0,120490.0,120490.0,127502.0,120928.0,128954.0,127622.0,127622.0,126694.0,126694.0,120490.0,120490.0,126485.0,126485.0,129011.0,129011.0,129658.0,85987.0,2019.0
YITS,"YOGANANDA INST OF TECHNOLOGYAND
SCIENCE",PVT,CTR,TIRUPATHI,COED,ECE,126014.0,126014.0,126014.0,126014.0,126014.0,130489.0,126014.0,126014.0,128205.0,128205.0,126014.0,128860.0,126014.0,126014.0,126014.0,126014.0,104696.0,85987.0,2019.0
YITS,"YOGANANDA INST OF TECHNOLOGYAND
SCIENCE",PVT,CTR,TIRUPATHI,COED,EEE,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,129431.0,104696.0,85987.0,2019.0
YITS,"YOGANANDA INST OF TECHNOLOGYAND
SCIENCE",PVT,CTR,TIRUPATHI,COED,MEC,113397.0,124117.0,130036.0,130036.0,113397.0,124117.0,126276.0,126276.0,113397.0,124117.0,113397.0,124117.0,113397.0,124117.0,113397.0,124117.0,104696.0,85987.0,2019.0
YLMV,YELAMARTY B. PHARMACY COLLEGE,PVT,VSP,VISAKHAPATNAM,COED,PHM,130056.0,130056.0,130583.0,130583.0,130515.0,130515.0,130110.0,130110.0,130150.0,130150.0,124074.0,130056.0,130146.0,130146.0,130056.0,130056.0,104696.0,85987.0,2019.0
ACEE,ADARSH COLLEGE OF ENGINEERING,PVT,EG,GOLLAPROLU,COED,CIV,115666.0,115666.0,127070.0,127070.0,115666.0,115666.0,115666.0,115666.0,124890.0,124890.0,115666.0,115666.0,115666.0,115666.0,115666.0,115666.0,158522.0,85987.0,2020.0
ACEE,ADARSH COLLEGE OF ENGINEERING,PVT,EG,GOLLAPROLU,COED,CSE,72029.0,72029.0,127398.0,127398.0,93241.0,93241.0,104817.0,104817.0,121643.0,122813.0,72029.0,107708.0,85152.0,100196.0,112723.0,112723.0,73056.0,69209.0,2020.0
ACEE,ADARSH COLLEGE OF ENGINEERING,PVT,EG,GOLLAPROLU,COED,ECE,113107.0,113107.0,122065.0,122065.0,113107.0,113107.0,113107.0,113107.0,116843.0,116843.0,113107.0,113107.0,113107.0,113107.0,113107.0,123050.0,122804.0,85987.0,2020.0
ACEE,ADARSH COLLEGE OF ENGINEERING,PVT,EG,GOLLAPROLU,COED,MEC,125589.0,125589.0,125589.0,125589.0,90467.0,90467.0,106850.0,106850.0,108355.0,108355.0,125589.0,125589.0,125589.0,125589.0,125589.0,125589.0,104696.0,85987.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,CIV,120820.0,93276.0,124589.0,124589.0,122580.0,122580.0,122902.0,122902.0,121348.0,121348.0,120820.0,93276.0,126539.0,126539.0,120820.0,93276.0,85981.0,73046.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,CSE,29172.0,29938.0,106872.0,111658.0,117707.0,117707.0,61172.0,73267.0,50766.0,54258.0,96221.0,96221.0,41931.0,41931.0,105421.0,105421.0,29606.0,26189.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,CSM,45223.0,56059.0,111814.0,111814.0,55766.0,67035.0,66091.0,66091.0,79443.0,79443.0,45223.0,106996.0,62943.0,72423.0,97094.0,118697.0,41136.0,81830.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,CSO,85154.0,114214.0,93015.0,114214.0,102488.0,114214.0,109024.0,114214.0,122878.0,122878.0,85154.0,114214.0,85154.0,114214.0,85154.0,114214.0,77893.0,36013.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,ECE,55175.0,55175.0,125625.0,125625.0,127191.0,127191.0,126464.0,126464.0,85234.0,85234.0,84448.0,125866.0,77107.0,91546.0,92594.0,92594.0,64308.0,66283.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,EEE,107962.0,107962.0,125916.0,125916.0,107962.0,107962.0,122388.0,122388.0,126277.0,126277.0,116008.0,116008.0,125750.0,125750.0,107962.0,107962.0,72751.0,104979.0,2020.0
ACES,ADITYA COLLEGE OF ENGINEERING,PVT,EG,PEDDAPURAM,COED,MEC,114202.0,114202.0,124267.0,124267.0,123264.0,123264.0,114202.0,114202.0,126786.0,126786.0,114202.0,114202.0,120989.0,120989.0,114202.0,114202.0,100756.0,118996.0,2020.0
ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",PVT,EG,PEDDAPURAM,COED,CIV,86686.0,90914.0,123411.0,125941.0,107264.0,107264.0,126396.0,126396.0,125926.0,125926.0,86686.0,90914.0,109433.0,119404.0,86686.0,90914.0,87523.0,88324.0,2020.0
ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",PVT,EG,PEDDAPURAM,COED,CSE,24597.0,24749.0,99007.0,106336.0,119021.0,119021.0,49577.0,97994.0,41451.0,42340.0,111024.0,111024.0,30952.0,30952.0,97321.0,97321.0,23634.0,27237.0,2020.0
ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",PVT,EG,PEDDAPURAM,COED,ECE,47666.0,47666.0,125291.0,125291.0,120754.0,123955.0,89695.0,92372.0,70758.0,73482.0,118139.0,118139.0,56920.0,56920.0,104093.0,108041.0,47382.0,37541.0,2020.0
ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",PVT,EG,PEDDAPURAM,COED,EEE,91581.0,91581.0,110966.0,110966.0,91581.0,91581.0,124528.0,124528.0,119682.0,119682.0,91581.0,91581.0,119235.0,119235.0,116659.0,116659.0,75392.0,96175.0,2020.0
ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",PVT,EG,PEDDAPURAM,COED,INF,44150.0,44150.0,123033.0,123033.0,47167.0,47167.0,118667.0,118667.0,49390.0,51623.0,44150.0,44150.0,56848.0,56848.0,58715.0,83926.0,38498.0,39444.0,2020.0
ACET,"ADITYA COLLEGE OF ENGINEERING
AND TECHNOLOGY",PVT,EG,PEDDAPURAM,COED,MEC,107302.0,113216.0,121362.0,123624.0,124526.0,124526.0,126306.0,126551.0,125313.0,125419.0,107302.0,113216.0,122039.0,123522.0,121812.0,121812.0,124580.0,103596.0,2020.0
ACPS,ADITYA COLLEGE OF PHARMACY,PVT,EG,PEDDAPURAM,COED,PHM,86891.0,86891.0,126069.0,126069.0,86891.0,86891.0,86891.0,86891.0,86891.0,86891.0,86891.0,86891.0,112842.0,112842.0,86891.0,86891.0,100401.0,85987.0,2020.0
ADCP,ADARSHA COLL OF PHARMACY,PVT,EG,G.KOTHAPALLI,COED,PHM,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,123138.0,104696.0,85987.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,AGR,76694.0,106061.0,104552.0,106061.0,121911.0,121911.0,114210.0,114210.0,103213.0,106061.0,76694.0,106061.0,76944.0,106061.0,114451.0,120984.0,93452.0,71980.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,CIV,73378.0,73378.0,127614.0,127614.0,92208.0,125937.0,125352.0,125352.0,108699.0,108699.0,92238.0,92238.0,86265.0,91432.0,112473.0,124197.0,85958.0,97030.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,CSE,16752.0,16864.0,61705.0,61705.0,123921.0,123921.0,35877.0,84093.0,27428.0,27428.0,16752.0,16864.0,24531.0,24531.0,39790.0,39790.0,16482.0,15499.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,ECE,27185.0,28424.0,107935.0,110889.0,111987.0,123429.0,60333.0,60646.0,41897.0,41897.0,95379.0,95379.0,39625.0,40398.0,88068.0,88068.0,27660.0,29086.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,EEE,68325.0,68325.0,127329.0,127329.0,126122.0,126122.0,115914.0,125263.0,119832.0,119832.0,79505.0,79505.0,70873.0,98563.0,120814.0,121296.0,76351.0,93517.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,INF,27192.0,27192.0,104490.0,119795.0,73029.0,125852.0,54767.0,54767.0,41857.0,41857.0,27192.0,27192.0,28771.0,35762.0,71708.0,71708.0,27229.0,25112.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,MEC,66195.0,83183.0,127333.0,127333.0,75052.0,127187.0,121408.0,121408.0,102213.0,102213.0,88594.0,88594.0,86288.0,86288.0,105945.0,105945.0,78570.0,61165.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,MIN,73479.0,118963.0,81669.0,118963.0,73479.0,118963.0,103567.0,118963.0,73479.0,118963.0,73479.0,118963.0,110466.0,118963.0,120539.0,120539.0,112355.0,85987.0,2020.0
ADTP,ADITYA ENGINEERING COLLEGE,PVT,EG,PEDDAPURAM,COED,PET,102062.0,102062.0,112661.0,112661.0,103125.0,103125.0,126859.0,126859.0,124876.0,124876.0,102062.0,102062.0,119118.0,119118.0,102062.0,102062.0,86812.0,99814.0,2020.0
AIME,"AMALAPURAM INST OF MGMT SCI
COLL OF ENGG",PVT,EG,"MUMMIDIVARA
M",COED,CIV,116402.0,117457.0,126564.0,126564.0,116402.0,117457.0,127077.0,127077.0,116402.0,119459.0,116402.0,117457.0,117449.0,125794.0,116402.0,117457.0,104696.0,85987.0,2020.0
AIME,"AMALAPURAM INST OF MGMT SCI
COLL OF ENGG",PVT,EG,"MUMMIDIVARA
M",COED,CSE,93868.0,93868.0,111713.0,111713.0,101200.0,111991.0,126409.0,126409.0,110286.0,110286.0,93868.0,102165.0,116000.0,117498.0,93868.0,105903.0,99335.0,54305.0,2020.0
AIME,"AMALAPURAM INST OF MGMT SCI
COLL OF ENGG",PVT,EG,"MUMMIDIVARA
M",COED,ECE,110500.0,114330.0,127571.0,127571.0,127578.0,127578.0,127023.0,127023.0,125661.0,125661.0,126863.0,126863.0,126795.0,126795.0,110500.0,122895.0,108897.0,113903.0,2020.0
AIME,"AMALAPURAM INST OF MGMT SCI
COLL OF ENGG",PVT,EG,"MUMMIDIVARA
M",COED,EEE,110506.0,110506.0,110506.0,110506.0,110506.0,110506.0,127331.0,127331.0,110506.0,110506.0,110506.0,110506.0,110506.0,110506.0,110506.0,110506.0,104696.0,85987.0,2020.0
AIME,"AMALAPURAM INST OF MGMT SCI
COLL OF ENGG",PVT,EG,"MUMMIDIVARA
M",COED,MEC,102191.0,102191.0,126844.0,127619.0,124834.0,124834.0,110729.0,110729.0,122587.0,122587.0,102191.0,102191.0,125223.0,125223.0,102191.0,102191.0,104696.0,85987.0,2020.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,CIV,24385.0,54178.0,101417.0,114693.0,91877.0,110875.0,112436.0,112436.0,116052.0,116052.0,24385.0,54178.0,82519.0,122565.0,99897.0,109877.0,65720.0,60899.0,2020.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,CSE,22131.0,22131.0,54758.0,55016.0,94637.0,94637.0,36857.0,36857.0,30038.0,30038.0,22131.0,22131.0,24909.0,29800.0,55746.0,55746.0,20563.0,23670.0,2020.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,ECE,30121.0,30585.0,60649.0,61301.0,73379.0,73379.0,63490.0,63490.0,47602.0,47602.0,37160.0,37160.0,36896.0,43877.0,62073.0,65046.0,28396.0,32040.0,2020.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,EIE,68971.0,79401.0,120710.0,125696.0,115005.0,116397.0,126264.0,126264.0,123498.0,126220.0,68971.0,79401.0,79193.0,121310.0,124010.0,124010.0,86332.0,75516.0,2020.0
ANURSF,"ADI KAVI NANNAYA UNIVERSITY
COLLEGE OF ENGINEERING",SF,EG,RAJAHMUNDRY,COED,MEC,41376.0,50245.0,110612.0,110612.0,92006.0,98939.0,120012.0,120012.0,100211.0,100211.0,85986.0,85986.0,86470.0,86470.0,117768.0,117768.0,89835.0,78983.0,2020.0
APCS,ADITYA PHARMACY COLLEGE,PVT,EG,PEDDAPURAM,COED,PHM,107132.0,107132.0,125644.0,125644.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,107132.0,103359.0,85987.0,2020.0
BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",PVT,EG,ODALAREVU,COED,CAD,77574.0,78937.0,85529.0,102412.0,107623.0,126768.0,118902.0,118902.0,103217.0,103217.0,125194.0,125194.0,126772.0,126772.0,77574.0,78937.0,90822.0,110640.0,2020.0
BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",PVT,EG,ODALAREVU,COED,CIV,125232.0,125232.0,125232.0,126232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,125232.0,119932.0,121219.0,2020.0
BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",PVT,EG,ODALAREVU,COED,CSE,47015.0,47094.0,125210.0,125210.0,127155.0,127155.0,69659.0,92933.0,81463.0,87797.0,47015.0,47094.0,55824.0,69937.0,122284.0,122284.0,46974.0,49332.0,2020.0
BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",PVT,EG,ODALAREVU,COED,ECE,73901.0,75006.0,125850.0,125850.0,103735.0,120719.0,123673.0,125219.0,91902.0,126350.0,123028.0,123028.0,110618.0,123262.0,125169.0,126794.0,88380.0,108849.0,2020.0
BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",PVT,EG,ODALAREVU,COED,EEE,122481.0,124870.0,125151.0,125151.0,122481.0,124870.0,122481.0,124870.0,122481.0,124870.0,122481.0,124870.0,122481.0,124870.0,122481.0,124870.0,69350.0,103460.0,2020.0
BVCE,"B V CHALAMAIAH ENGINEERING
COLLEGE",PVT,EG,ODALAREVU,COED,MEC,122967.0,122967.0,127290.0,127290.0,122967.0,122967.0,122967.0,122967.0,125039.0,125039.0,122967.0,122967.0,122967.0,122967.0,122967.0,122967.0,104099.0,107590.0,2020.0
BVCR,BVC ENGINEERING COLLEGE,PVT,EG,RAJAHMUNDRY,COED,CSE,92570.0,92570.0,126983.0,126983.0,92570.0,93974.0,126426.0,126426.0,125712.0,125712.0,92570.0,92570.0,92570.0,107427.0,92570.0,122836.0,84988.0,104907.0,2020.0
BVCR,BVC ENGINEERING COLLEGE,PVT,EG,RAJAHMUNDRY,COED,ECE,93248.0,93248.0,127620.0,127620.0,115152.0,115152.0,117705.0,117705.0,124631.0,124631.0,93248.0,93248.0,115708.0,120413.0,108577.0,108577.0,110771.0,106638.0,2020.0
BVCR,BVC ENGINEERING COLLEGE,PVT,EG,RAJAHMUNDRY,COED,EEE,75944.0,75944.0,75944.0,110087.0,75944.0,75944.0,124968.0,124968.0,75944.0,75944.0,75944.0,75944.0,75944.0,75944.0,75944.0,75944.0,98949.0,85987.0,2020.0
BVCR,BVC ENGINEERING COLLEGE,PVT,EG,RAJAHMUNDRY,COED,MEC,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,121018.0,122749.0,122749.0,104696.0,85987.0,2020.0
BVTS,"BONAM VENKATA CHALAMAIAH INST.
OF TECH AND SCI.",PVT,EG,AMALAPURAM,COED,CAD,61723.0,61723.0,70101.0,70101.0,71903.0,71903.0,103382.0,103382.0,95147.0,95147.0,61723.0,61723.0,122154.0,122154.0,76793.0,76793.0,53587.0,50579.0,2020.0
BVTS,"BONAM VENKATA CHALAMAIAH INST.
OF TECH AND SCI.",PVT,EG,AMALAPURAM,COED,CIV,106266.0,110711.0,127020.0,127020.0,106266.0,110711.0,121411.0,121411.0,119822.0,123943.0,106266.0,110711.0,106266.0,110711.0,106266.0,110711.0,98294.0,121259.0,2020.0
BVTS,"BONAM VENKATA CHALAMAIAH INST.
OF TECH AND SCI.",PVT,EG,AMALAPURAM,COED,CSE,36203.0,38480.0,125442.0,125442.0,127389.0,127389.0,101533.0,126284.0,92181.0,92181.0,76603.0,76603.0,81600.0,81600.0,108844.0,108844.0,38901.0,37032.0,2020.0
BVTS,"BONAM VENKATA CHALAMAIAH INST.
OF TECH AND SCI.",PVT,EG,AMALAPURAM,COED,ECE,76676.0,76676.0,108654.0,119819.0,111748.0,111748.0,126518.0,126518.0,109754.0,118369.0,120311.0,120311.0,122791.0,122791.0,96870.0,97017.0,98093.0,98091.0,2020.0
BVTS,"BONAM VENKATA CHALAMAIAH INST.
OF TECH AND SCI.",PVT,EG,AMALAPURAM,COED,EEE,114987.0,120888.0,126358.0,126358.0,114987.0,120888.0,124565.0,124565.0,124069.0,124069.0,114987.0,120888.0,114987.0,120888.0,114987.0,120888.0,101163.0,100040.0,2020.0
BVTS,"BONAM VENKATA CHALAMAIAH INST.
OF TECH AND SCI.",PVT,EG,AMALAPURAM,COED,MEC,107972.0,107972.0,111384.0,111384.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,107972.0,110512.0,116623.0,2020.0
CHKN,"CHAITANYA INST. OF SCI. AND
TECHNOLOGY",PVT,EG,KAKINADA,COED,CSE,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,110017.0,120016.0,85987.0,2020.0
CHKN,"CHAITANYA INST. OF SCI. AND
TECHNOLOGY",PVT,EG,KAKINADA,COED,EEE,87926.0,93996.5,99022.0,99022.0,127591.0,127409.0,124210.0,121172.0,121348.0,123104.0,106901.0,104221.0,112851.0,119402.0,116709.5,119184.0,104696.0,85987.0,2020.0
GIER,"GODAVARI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,EG,RAJAHMUNDRY,COED,AUT,108486.0,108486.0,127059.0,127059.0,122655.0,122655.0,108486.0,108486.0,108486.0,108486.0,108486.0,108486.0,117176.0,117176.0,126274.0,126274.0,96283.0,85987.0,2020.0
GIER,"GODAVARI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,EG,RAJAHMUNDRY,COED,CIV,97508.0,97508.0,125222.0,125222.0,121798.0,121798.0,123927.0,123927.0,107684.0,126972.0,115352.0,115352.0,124455.0,126055.0,117226.0,117226.0,124606.0,105966.0,2020.0
GIER,"GODAVARI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,EG,RAJAHMUNDRY,COED,CSC,73820.0,74198.0,127006.0,127006.0,73820.0,89282.0,105325.0,105325.0,126818.0,126818.0,84588.0,84588.0,112446.0,112446.0,119013.0,119265.0,97563.0,68938.0,2020.0
GIER,"GODAVARI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,EG,RAJAHMUNDRY,COED,CSE,28455.0,28455.0,95515.0,106001.0,104189.0,124786.0,42704.0,58949.0,47641.0,52108.0,28455.0,28455.0,35154.0,36648.0,113622.0,113622.0,28575.0,30000.0,2020.0
GIER,"GODAVARI INSTITUTE OF ENGG. AND
TECHNOLOGY",PVT,EG,RAJAHMUNDRY,COED,CSM,37417.0,50314.0,123582.0,125144.0,115273.0,115273.0,88183.0,88183.0,87907.0,89798.0,37417.0,50314.0,37417.0,54576.0,116750.0,116750.0,32823.0,25618.0,2020.0
